Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WSeasonTeamID,LSeasonTeamID,WTeamName,LTeamName,WSeedRaw,LSeedRaw,WSeed,LSeed,Round
1997,152,1112,66,1314,58,N,0,1997_1112,1997_1314,Arizona,North Carolina,X04,W01,4,1,5.0
1997,152,1246,78,1278,69,N,0,1997_1246,1997_1278,Kentucky,Minnesota,Z01,Y01,1,1,5.0
1997,154,1112,84,1246,79,N,1,1997_1112,1997_1246,Arizona,Kentucky,X04,Z01,4,1,6.0
1998,136,1112,99,1311,60,N,0,1998_1112,1998_1311,Arizona,Nicholls St,X01,X16,1,16,1.0
1998,136,1116,74,1304,65,N,0,1998_1116,1998_1304,Arkansas,Nebraska,X06,X11,6,11,1.0
1998,136,1150,77,1227,62,N,0,1998_1150,1998_1227,Charlotte,IL Chicago,W08,W09,8,9,1.0
1998,136,1153,65,1319,62,N,0,1998_1153,1998_1319,Cincinnati,Northern Arizona,X02,X15,2,15,1.0
1998,136,1163,93,1192,85,N,0,1998_1163,1998_1192,Connecticut,F Dickinson,W02,W15,2,15,1.0
1998,136,1228,64,1375,51,N,0,1998_1228,1998_1375,Illinois,South Alabama,X05,X12,5,12,1.0
1998,136,1229,82,1397,81,N,1,1998_1229,1998_1397,Illinois St,Tennessee,X09,X08,9,8,1.0
1998,136,1231,94,1328,87,N,1,1998_1231,1998_1328,Indiana,Oklahoma,W07,W10,7,10,1.0
1998,136,1268,82,1429,68,N,0,1998_1268,1998_1429,Maryland,Utah St,X04,X13,4,13,1.0
1998,136,1277,83,1185,71,N,0,1998_1277,1998_1185,Michigan St,E Michigan,W04,W13,4,13,1.0
1998,136,1314,88,1298,52,N,0,1998_1314,1998_1298,North Carolina,Navy,W01,W16,1,16,1.0
1998,136,1343,69,1424,57,N,0,1998_1343,1998_1424,Princeton,UNLV,W05,W12,5,12,1.0
1998,136,1350,62,1376,61,N,0,1998_1350,1998_1376,Richmond,South Carolina,W14,W03,14,3,1.0
1998,136,1428,85,1362,68,N,0,1998_1428,1998_1362,Utah,San Francisco,X03,X14,3,14,1.0
1998,136,1449,69,1462,68,N,0,1998_1449,1998_1462,Washington,Xavier,W11,W06,11,6,1.0
1998,136,1452,82,1396,52,N,0,1998_1452,1998_1396,West Virginia,Temple,X10,X07,10,7,1.0
1998,137,1178,66,1385,64,N,0,1998_1178,1998_1385,Detroit,St John's,Y10,Y07,10,7,1.0
1998,137,1181,99,1347,63,N,0,1998_1181,1998_1347,Duke,Radford,Z01,Z16,1,16,1.0
1998,137,1199,96,1395,87,N,0,1998_1199,1998_1395,Florida St,TCU,Y12,Y05,12,5,1.0
1998,137,1242,110,1341,52,N,0,1998_1242,1998_1341,Kansas,Prairie View,Y01,Y16,1,16,1.0
1998,137,1246,82,1354,67,N,0,1998_1246,1998_1354,Kentucky,S Carolina St,Z02,Z15,2,15,1.0
1998,137,1276,80,1172,61,N,0,1998_1276,1998_1172,Michigan,Davidson,Z03,Z14,3,14,1.0
1998,137,1307,79,1139,62,N,0,1998_1307,1998_1139,New Mexico,Butler,Z04,Z13,4,13,1.0
1998,137,1329,74,1203,59,N,0,1998_1329,1998_1203,Oklahoma St,G Washington,Z08,Z09,8,9,1.0
1998,137,1345,95,1174,56,N,0,1998_1345,1998_1174,Purdue,Delaware,Y02,Y15,2,15,1.0
1998,137,1348,97,1293,74,N,0,1998_1348,1998_1293,Rhode Island,Murray St,Y08,Y09,8,9,1.0
1998,137,1387,51,1269,46,N,0,1998_1387,1998_1269,St Louis,Massachusetts,Z10,Z07,10,7,1.0
1998,137,1390,67,1158,57,N,0,1998_1390,1998_1158,Stanford,Col Charleston,Y03,Y14,3,14,1.0
1998,137,1393,63,1233,61,N,0,1998_1393,1998_1233,Syracuse,Iona,Z05,Z12,5,12,1.0
1998,137,1417,65,1274,62,N,0,1998_1417,1998_1274,UCLA,Miami FL,Z06,Z11,6,11,1.0
1998,137,1434,70,1279,69,N,0,1998_1434,1998_1279,Valparaiso,Mississippi,Y13,Y04,13,4,1.0
1998,137,1444,75,1155,72,N,0,1998_1444,1998_1155,W Michigan,Clemson,Y11,Y06,11,6,1.0
1998,138,1112,82,1229,49,N,0,1998_1112,1998_1229,Arizona,Illinois St,X01,X09,1,9,2.0
1998,138,1163,78,1231,68,N,0,1998_1163,1998_1231,Connecticut,Indiana,W02,W07,2,7,2.0
1998,138,1268,67,1228,61,N,0,1998_1268,1998_1228,Maryland,Illinois,X04,X05,4,5,2.0
1998,138,1277,63,1343,56,N,0,1998_1277,1998_1343,Michigan St,Princeton,W04,W05,4,5,2.0
1998,138,1314,93,1150,83,N,1,1998_1314,1998_1150,North Carolina,Charlotte,W01,W08,1,8,2.0
1998,138,1428,75,1116,69,N,0,1998_1428,1998_1116,Utah,Arkansas,X03,X06,3,6,2.0
1998,138,1449,81,1350,66,N,0,1998_1449,1998_1350,Washington,Richmond,W11,W14,11,14,2.0
1998,138,1452,75,1153,74,N,0,1998_1452,1998_1153,West Virginia,Cincinnati,X10,X02,10,2,2.0
1998,139,1181,79,1329,73,N,0,1998_1181,1998_1329,Duke,Oklahoma St,Z01,Z08,1,8,2.0
1998,139,1246,88,1387,61,N,0,1998_1246,1998_1387,Kentucky,St Louis,Z02,Z10,2,10,2.0
1998,139,1345,80,1178,65,N,0,1998_1345,1998_1178,Purdue,Detroit,Y02,Y10,2,10,2.0
1998,139,1348,80,1242,75,N,0,1998_1348,1998_1242,Rhode Island,Kansas,Y08,Y01,8,1,2.0
1998,139,1390,83,1444,65,N,0,1998_1390,1998_1444,Stanford,W Michigan,Y03,Y11,3,11,2.0
1998,139,1393,56,1307,46,N,0,1998_1393,1998_1307,Syracuse,New Mexico,Z05,Z04,5,4,2.0
1998,139,1417,85,1276,82,N,0,1998_1417,1998_1276,UCLA,Michigan,Z06,Z03,6,3,2.0
1998,139,1434,83,1199,77,N,1,1998_1434,1998_1199,Valparaiso,Florida St,Y13,Y12,13,12,2.0
1998,143,1112,87,1268,79,N,0,1998_1112,1998_1268,Arizona,Maryland,X01,X04,1,4,3.0
1998,143,1163,75,1449,74,N,0,1998_1163,1998_1449,Connecticut,Washington,W02,W11,2,11,3.0
1998,143,1314,73,1277,58,N,0,1998_1314,1998_1277,North Carolina,Michigan St,W01,W04,1,4,3.0
1998,143,1428,65,1452,62,N,0,1998_1428,1998_1452,Utah,West Virginia,X03,X10,3,10,3.0
1998,144,1181,80,1393,67,N,0,1998_1181,1998_1393,Duke,Syracuse,Z01,Z05,1,5,3.0
1998,144,1246,94,1417,68,N,0,1998_1246,1998_1417,Kentucky,UCLA,Z02,Z06,2,6,3.0
1998,144,1348,74,1434,68,N,0,1998_1348,1998_1434,Rhode Island,Valparaiso,Y08,Y13,8,13,3.0
1998,144,1390,67,1345,59,N,0,1998_1390,1998_1345,Stanford,Purdue,Y03,Y02,3,2,3.0
1998,145,1314,75,1163,64,N,0,1998_1314,1998_1163,North Carolina,Connecticut,W01,W02,1,2,4.0
1998,145,1428,76,1112,51,N,0,1998_1428,1998_1112,Utah,Arizona,X03,X01,3,1,4.0
1998,146,1246,86,1181,84,N,0,1998_1246,1998_1181,Kentucky,Duke,Z02,Z01,2,1,4.0
1998,146,1390,79,1348,77,N,0,1998_1390,1998_1348,Stanford,Rhode Island,Y03,Y08,3,8,4.0
1998,152,1246,86,1390,85,N,1,1998_1246,1998_1390,Kentucky,Stanford,Z02,Y03,2,3,5.0
1998,152,1428,65,1314,59,N,0,1998_1428,1998_1314,Utah,North Carolina,X03,W01,3,1,5.0
1998,154,1246,78,1428,69,N,0,1998_1246,1998_1428,Kentucky,Utah,Z02,X03,2,3,6.0
1999,136,1116,94,1373,80,N,0,1999_1116,1999_1373,Arkansas,Siena,Z04,Z13,4,13,1.0
1999,136,1120,80,1457,41,N,0,1999_1120,1999_1457,Auburn,Winthrop,Y01,Y16,1,16,1.0
1999,136,1163,91,1427,66,N,0,1999_1163,1999_1427,Connecticut,UT San Antonio,Z01,Z16,1,16,1.0
1999,136,1166,62,1257,58,N,0,1999_1166,1999_1257,Creighton,Louisville,Y10,Y07,10,7,1.0
1999,136,1178,56,1417,53,N,0,1999_1178,1999_1417,Detroit,UCLA,Y12,Y05,12,5,1.0
1999,136,1196,75,1335,61,N,0,1999_1196,1999_1335,Florida,Penn,Z06,Z11,6,11,1.0
1999,136,1211,75,1278,63,N,0,1999_1211,1999_1278,Gonzaga,Minnesota,Z10,Z07,10,7,1.0
1999,136,1231,108,1203,88,N,0,1999_1231,1999_1203,Indiana,G Washington,Y06,Y11,6,11,1.0
1999,136,1234,77,1412,64,N,0,1999_1234,1999_1412,Iowa,UAB,Z05,Z12,5,12,1.0
1999,136,1268,82,1434,60,N,0,1999_1268,1999_1434,Maryland,Valparaiso,Y02,Y15,2,15,1.0
1999,136,1307,61,1281,59,N,0,1999_1307,1999_1281,New Mexico,Missouri,Z09,Z08,9,8,1.0
1999,136,1326,72,1293,58,N,0,1999_1326,1999_1293,Ohio St,Murray St,Y04,Y13,4,13,1.0
1999,136,1329,69,1393,61,N,0,1999_1329,1999_1393,Oklahoma St,Syracuse,Y09,Y08,9,8,1.0
1999,136,1385,69,1359,43,N,0,1999_1385,1999_1359,St John's,Samford,Y03,Y14,3,14,1.0
1999,136,1390,69,1108,57,N,0,1999_1390,1999_1108,Stanford,Alcorn St,Z02,Z15,2,15,1.0
1999,136,1451,76,1314,74,N,0,1999_1451,1999_1314,Weber St,North Carolina,Z14,Z03,14,3,1.0
1999,137,1150,81,1348,70,N,1,1999_1150,1999_1348,Charlotte,Rhode Island,X05,X12,5,12,1.0
1999,137,1153,72,1206,48,N,0,1999_1153,1999_1206,Cincinnati,George Mason,W03,W14,3,14,1.0
1999,137,1181,99,1197,58,N,0,1999_1181,1999_1197,Duke,Florida A&M,W01,W16,1,16,1.0
1999,137,1242,95,1191,74,N,0,1999_1242,1999_1191,Kansas,Evansville,X06,X11,6,11,1.0
1999,137,1246,82,1308,60,N,0,1999_1246,1999_1308,Kentucky,New Mexico St,X03,X14,3,14,1.0
1999,137,1274,75,1248,54,N,0,1999_1274,1999_1248,Miami FL,Lafayette,W02,W15,2,15,1.0
1999,137,1275,59,1449,58,N,0,1999_1275,1999_1449,Miami OH,Washington,X10,X07,10,7,1.0
1999,137,1277,76,1291,53,N,0,1999_1277,1999_1291,Michigan St,Mt St Mary's,X01,X16,1,16,1.0
1999,137,1279,72,1437,70,N,0,1999_1279,1999_1437,Mississippi,Villanova,X09,X08,9,8,1.0
1999,137,1283,43,1458,32,N,0,1999_1283,1999_1458,Missouri St,Wisconsin,W12,W05,12,5,1.0
1999,137,1328,61,1112,60,N,0,1999_1328,1999_1112,Oklahoma,Arizona,X13,X04,13,4,1.0
1999,137,1345,58,1400,54,N,0,1999_1345,1999_1400,Purdue,Texas,W10,W07,10,7,1.0
1999,137,1396,61,1245,54,N,0,1999_1396,1999_1245,Temple,Kent,W06,W11,6,11,1.0
1999,137,1397,62,1174,52,N,0,1999_1397,1999_1174,Tennessee,Delaware,W04,W13,4,13,1.0
1999,137,1409,62,1158,53,N,0,1999_1409,1999_1158,Tulsa,Col Charleston,W09,W08,9,8,1.0
1999,137,1428,80,1117,58,N,0,1999_1428,1999_1117,Utah,Arkansas St,X02,X15,2,15,1.0
1999,138,1120,81,1329,74,N,0,1999_1120,1999_1329,Auburn,Oklahoma St,Y01,Y09,1,9,2.0
1999,138,1163,78,1307,56,N,0,1999_1163,1999_1307,Connecticut,New Mexico,Z01,Z09,1,9,2.0
1999,138,1196,82,1451,74,N,1,1999_1196,1999_1451,Florida,Weber St,Z06,Z14,6,14,2.0
1999,138,1211,82,1390,74,N,0,1999_1211,1999_1390,Gonzaga,Stanford,Z10,Z02,10,2,2.0
1999,138,1234,82,1116,72,N,0,1999_1234,1999_1116,Iowa,Arkansas,Z05,Z04,5,4,2.0
1999,138,1268,75,1166,63,N,0,1999_1268,1999_1166,Maryland,Creighton,Y02,Y10,2,10,2.0
1999,138,1326,75,1178,44,N,0,1999_1326,1999_1178,Ohio St,Detroit,Y04,Y12,4,12,2.0
1999,138,1385,86,1231,61,N,0,1999_1385,1999_1231,St John's,Indiana,Y03,Y06,3,6,2.0
1999,139,1181,97,1409,56,N,0,1999_1181,1999_1409,Duke,Tulsa,W01,W09,1,9,2.0
1999,139,1246,92,1242,88,N,1,1999_1246,1999_1242,Kentucky,Kansas,X03,X06,3,6,2.0
1999,139,1275,66,1428,58,N,0,1999_1275,1999_1428,Miami OH,Utah,X10,X02,10,2,2.0
1999,139,1277,74,1279,66,N,0,1999_1277,1999_1279,Michigan St,Mississippi,X01,X09,1,9,2.0
1999,139,1283,81,1397,51,N,0,1999_1283,1999_1397,Missouri St,Tennessee,W12,W04,12,4,2.0
1999,139,1328,85,1150,72,N,0,1999_1328,1999_1150,Oklahoma,Charlotte,X13,X05,13,5,2.0
1999,139,1345,73,1274,63,N,0,1999_1345,1999_1274,Purdue,Miami FL,W10,W02,10,2,2.0
1999,139,1396,64,1153,54,N,0,1999_1396,1999_1153,Temple,Cincinnati,W06,W03,6,3,2.0
1999,143,1163,78,1234,68,N,0,1999_1163,1999_1234,Connecticut,Iowa,Z01,Z05,1,5,3.0
1999,143,1211,73,1196,72,N,0,1999_1211,1999_1196,Gonzaga,Florida,Z10,Z06,10,6,3.0
1999,143,1326,72,1120,64,N,0,1999_1326,1999_1120,Ohio St,Auburn,Y04,Y01,4,1,3.0
1999,143,1385,76,1268,62,N,0,1999_1385,1999_1268,St John's,Maryland,Y03,Y02,3,2,3.0
1999,144,1181,78,1283,61,N,0,1999_1181,1999_1283,Duke,Missouri St,W01,W12,1,12,3.0
1999,144,1246,58,1275,43,N,0,1999_1246,1999_1275,Kentucky,Miami OH,X03,X10,3,10,3.0
1999,144,1277,54,1328,46,N,0,1999_1277,1999_1328,Michigan St,Oklahoma,X01,X13,1,13,3.0
1999,144,1396,77,1345,55,N,0,1999_1396,1999_1345,Temple,Purdue,W06,W10,6,10,3.0
1999,145,1163,67,1211,62,N,0,1999_1163,1999_1211,Connecticut,Gonzaga,Z01,Z10,1,10,4.0
1999,145,1326,77,1385,74,N,0,1999_1326,1999_1385,Ohio St,St John's,Y04,Y03,4,3,4.0
1999,146,1181,85,1396,64,N,0,1999_1181,1999_1396,Duke,Temple,W01,W06,1,6,4.0
1999,146,1277,73,1246,66,N,0,1999_1277,1999_1246,Michigan St,Kentucky,X01,X03,1,3,4.0
1999,152,1163,64,1326,58,N,0,1999_1163,1999_1326,Connecticut,Ohio St,Z01,Y04,1,4,5.0
1999,152,1181,68,1277,62,N,0,1999_1181,1999_1277,Duke,Michigan St,W01,X01,1,1,5.0
1999,154,1163,77,1181,74,N,0,1999_1163,1999_1181,Connecticut,Duke,Z01,W01,1,1,6.0
2000,136,1112,71,1238,47,N,0,2000_1112,2000_1238,Arizona,Jackson St,Z01,Z16,1,16,1.0
2000,136,1120,72,1166,69,N,0,2000_1120,2000_1166,Auburn,Creighton,Y07,Y10,7,10,1.0
2000,136,1211,77,1257,66,N,0,2000_1211,2000_1257,Gonzaga,Louisville,Z10,Z07,10,7,1.0
2000,136,1235,88,1148,78,N,0,2000_1235,2000_1148,Iowa St,Central Conn,Y02,Y15,2,15,1.0
2000,136,1246,85,1382,80,N,2,2000_1246,2000_1382,Kentucky,St Bonaventure,Y05,Y12,5,12,1.0
2000,136,1261,64,1369,61,N,0,2000_1261,2000_1369,LSU,SE Missouri St,Z04,Z13,4,13,1.0
2000,136,1268,74,1233,59,N,0,2000_1268,2000_1233,Maryland,Iona,Y03,Y14,3,14,1.0
2000,136,1277,65,1434,38,N,0,2000_1277,2000_1434,Michigan St,Valparaiso,Y01,Y16,1,16,1.0
2000,136,1328,74,1457,50,N,0,2000_1328,2000_1457,Oklahoma,Winthrop,Z03,Z14,3,14,1.0
2000,136,1345,62,1173,61,N,0,2000_1345,2000_1173,Purdue,Dayton,Z06,Z11,6,11,1.0
2000,136,1385,61,1319,56,N,0,2000_1385,2000_1319,St John's,Northern Arizona,Z02,Z15,2,15,1.0
2000,136,1393,79,1359,65,N,0,2000_1393,2000_1359,Syracuse,Samford,Y04,Y13,4,13,1.0
2000,136,1400,77,1232,61,N,0,2000_1400,2000_1232,Texas,Indiana St,Z05,Z12,5,12,1.0
2000,136,1417,65,1123,57,N,0,2000_1417,2000_1123,UCLA,Ball St,Y06,Y11,6,11,1.0
2000,136,1428,48,1387,45,N,0,2000_1428,2000_1387,Utah,St Louis,Y08,Y09,8,9,1.0
2000,136,1458,66,1201,56,N,0,2000_1458,2000_1201,Wisconsin,Fresno St,Z08,Z09,8,9,1.0
2000,137,1153,64,1423,47,N,0,2000_1153,2000_1423,Cincinnati,UNC Wilmington,X02,X15,2,15,1.0
2000,137,1163,75,1429,67,N,0,2000_1163,2000_1429,Connecticut,Utah St,X05,X12,5,12,1.0
2000,137,1181,82,1249,55,N,0,2000_1181,2000_1249,Duke,Lamar,W01,W16,1,16,1.0
2000,137,1196,69,1139,68,N,1,2000_1196,2000_1139,Florida,Butler,W05,W12,5,12,1.0
2000,137,1228,68,1335,58,N,0,2000_1228,2000_1335,Illinois,Penn,W04,W13,4,13,1.0
2000,137,1242,81,1177,77,N,1,2000_1242,2000_1177,Kansas,DePaul,W08,W09,8,9,1.0
2000,137,1274,75,1116,71,N,0,2000_1274,2000_1116,Miami FL,Arkansas,X06,X11,6,11,1.0
2000,137,1314,84,1281,70,N,0,2000_1314,2000_1281,North Carolina,Missouri,X08,X09,8,9,1.0
2000,137,1326,87,1111,61,N,0,2000_1326,2000_1111,Ohio St,Appalachian St,X03,X14,3,14,1.0
2000,137,1329,86,1220,66,N,0,2000_1329,2000_1220,Oklahoma St,Hofstra,W03,W14,3,14,1.0
2000,137,1337,77,1231,57,N,0,2000_1337,2000_1231,Pepperdine,Indiana,W11,W06,11,6,1.0
2000,137,1371,72,1332,71,N,1,2000_1371,2000_1332,Seton Hall,Oregon,W10,W07,10,7,1.0
2000,137,1390,84,1354,65,N,0,2000_1390,2000_1354,Stanford,S Carolina St,X01,X16,1,16,1.0
2000,137,1396,73,1248,47,N,0,2000_1396,2000_1248,Temple,Lafayette,W02,W15,2,15,1.0
2000,137,1397,63,1418,58,N,0,2000_1397,2000_1418,Tennessee,Louisiana,X04,X13,4,13,1.0
2000,137,1409,89,1424,62,N,0,2000_1409,2000_1424,Tulsa,UNLV,X07,X10,7,10,1.0
2000,138,1211,82,1385,76,N,0,2000_1211,2000_1385,Gonzaga,St John's,Z10,Z02,10,2,2.0
2000,138,1235,79,1120,60,N,0,2000_1235,2000_1120,Iowa St,Auburn,Y02,Y07,2,7,2.0
2000,138,1261,72,1400,67,N,0,2000_1261,2000_1400,LSU,Texas,Z04,Z05,4,5,2.0
2000,138,1277,73,1428,61,N,0,2000_1277,2000_1428,Michigan St,Utah,Y01,Y08,1,8,2.0
2000,138,1345,66,1328,62,N,0,2000_1345,2000_1328,Purdue,Oklahoma,Z06,Z03,6,3,2.0
2000,138,1393,52,1246,50,N,0,2000_1393,2000_1246,Syracuse,Kentucky,Y04,Y05,4,5,2.0
2000,138,1417,105,1268,70,N,0,2000_1417,2000_1268,UCLA,Maryland,Y06,Y03,6,3,2.0
2000,138,1458,66,1112,59,N,0,2000_1458,2000_1112,Wisconsin,Arizona,Z08,Z01,8,1,2.0
2000,139,1181,69,1242,64,N,0,2000_1181,2000_1242,Duke,Kansas,W01,W08,1,8,2.0
2000,139,1196,93,1228,76,N,0,2000_1196,2000_1228,Florida,Illinois,W05,W04,5,4,2.0
2000,139,1274,75,1326,62,N,0,2000_1274,2000_1326,Miami FL,Ohio St,X06,X03,6,3,2.0
2000,139,1314,60,1390,53,N,0,2000_1314,2000_1390,North Carolina,Stanford,X08,X01,8,1,2.0
2000,139,1329,75,1337,67,N,0,2000_1329,2000_1337,Oklahoma St,Pepperdine,W03,W11,3,11,2.0
2000,139,1371,67,1396,65,N,1,2000_1371,2000_1396,Seton Hall,Temple,W10,W02,10,2,2.0
2000,139,1397,65,1163,51,N,0,2000_1397,2000_1163,Tennessee,Connecticut,X04,X05,4,5,2.0
2000,139,1409,69,1153,61,N,0,2000_1409,2000_1153,Tulsa,Cincinnati,X07,X02,7,2,2.0
2000,143,1235,80,1417,56,N,0,2000_1235,2000_1417,Iowa St,UCLA,Y02,Y06,2,6,3.0
2000,143,1277,75,1393,58,N,0,2000_1277,2000_1393,Michigan St,Syracuse,Y01,Y04,1,4,3.0
2000,143,1345,75,1211,66,N,0,2000_1345,2000_1211,Purdue,Gonzaga,Z06,Z10,6,10,3.0
2000,143,1458,61,1261,48,N,0,2000_1458,2000_1261,Wisconsin,LSU,Z08,Z04,8,4,3.0
2000,144,1196,87,1181,78,N,0,2000_1196,2000_1181,Florida,Duke,W05,W01,5,1,3.0
2000,144,1314,74,1397,69,N,0,2000_1314,2000_1397,North Carolina,Tennessee,X08,X04,8,4,3.0
2000,144,1329,68,1371,66,N,0,2000_1329,2000_1371,Oklahoma St,Seton Hall,W03,W10,3,10,3.0
2000,144,1409,80,1274,71,N,0,2000_1409,2000_1274,Tulsa,Miami FL,X07,X06,7,6,3.0
2000,145,1277,75,1235,64,N,0,2000_1277,2000_1235,Michigan St,Iowa St,Y01,Y02,1,2,4.0
2000,145,1458,64,1345,60,N,0,2000_1458,2000_1345,Wisconsin,Purdue,Z08,Z06,8,6,4.0
2000,146,1196,77,1329,65,N,0,2000_1196,2000_1329,Florida,Oklahoma St,W05,W03,5,3,4.0
2000,146,1314,59,1409,55,N,0,2000_1314,2000_1409,North Carolina,Tulsa,X08,X07,8,7,4.0
2000,152,1196,71,1314,59,N,0,2000_1196,2000_1314,Florida,North Carolina,W05,X08,5,8,5.0
2000,152,1277,53,1458,41,N,0,2000_1277,2000_1458,Michigan St,Wisconsin,Y01,Z08,1,8,5.0
2000,154,1277,89,1196,76,N,0,2000_1277,2000_1196,Michigan St,Florida,Y01,W05,1,5,6.0
2001,136,1130,68,1381,65,N,0,2001_1130,2001_1381,Boston College,Southern Utah,W03,W14,3,14,1.0
2001,136,1153,84,1140,59,N,0,2001_1153,2001_1140,Cincinnati,BYU,X05,X12,5,12,1.0
2001,136,1181,95,1284,52,N,0,2001_1181,2001_1284,Duke,Monmouth NJ,W01,W16,1,16,1.0
2001,136,1207,63,1116,61,N,0,2001_1207,2001_1116,Georgetown,Arkansas,X10,X07,10,7,1.0
2001,136,1209,50,1458,49,N,0,2001_1209,2001_1458,Georgia St,Wisconsin,X11,X06,11,6,1.0
2001,136,1214,58,1235,57,N,0,2001_1214,2001_1235,Hampton,Iowa St,X15,X02,15,2,1.0
2001,136,1234,69,1166,56,N,0,2001_1234,2001_1166,Iowa,Creighton,W07,W10,7,10,1.0
2001,136,1245,77,1231,73,N,0,2001_1245,2001_1231,Kent,Indiana,X13,X04,13,4,1.0
2001,136,1246,72,1221,68,N,0,2001_1246,2001_1221,Kentucky,Holy Cross,W02,W15,2,15,1.0
2001,136,1268,83,1206,80,N,0,2001_1268,2001_1206,Maryland,George Mason,X03,X14,3,14,1.0
2001,136,1281,70,1208,68,N,0,2001_1281,2001_1208,Missouri,Georgia,W09,W08,9,8,1.0
2001,136,1386,66,1210,62,N,0,2001_1386,2001_1210,St Joseph's PA,Georgia Tech,X09,X08,9,8,1.0
2001,136,1390,89,1422,60,N,0,2001_1390,2001_1422,Stanford,UNC Greensboro,X01,X16,1,16,1.0
2001,136,1417,61,1220,48,N,0,2001_1417,2001_1220,UCLA,Hofstra,W04,W13,4,13,1.0
2001,136,1425,69,1329,54,N,0,2001_1425,2001_1329,USC,Oklahoma St,W06,W11,6,11,1.0
2001,136,1429,77,1326,68,N,1,2001_1429,2001_1326,Utah St,Ohio St,W12,W05,12,5,1.0
2001,137,1112,101,1183,76,N,0,2001_1112,2001_1183,Arizona,E Illinois,Y02,Y15,2,15,1.0
2001,137,1139,79,1448,63,N,0,2001_1139,2001_1448,Butler,Wake Forest,Y10,Y07,10,7,1.0
2001,137,1150,70,1397,63,N,0,2001_1150,2001_1397,Charlotte,Tennessee,Y09,Y08,9,8,1.0
2001,137,1196,69,1443,56,N,0,2001_1196,2001_1443,Florida,WKU,Z03,Z14,3,14,1.0
2001,137,1201,82,1143,70,N,0,2001_1201,2001_1143,Fresno St,California,Z09,Z08,9,8,1.0
2001,137,1211,86,1438,85,N,0,2001_1211,2001_1438,Gonzaga,Virginia,Z12,Z05,12,5,1.0
2001,137,1228,96,1322,54,N,0,2001_1228,2001_1322,Illinois,Northwestern LA,Y01,Y16a,1,16,1.0
2001,137,1232,70,1328,68,N,1,2001_1232,2001_1328,Indiana St,Oklahoma,Z13,Z04,13,4,1.0
2001,137,1242,99,1169,75,N,0,2001_1242,2001_1169,Kansas,CS Northridge,Y04,Y13,4,13,1.0
2001,137,1277,69,1106,35,N,0,2001_1277,2001_1106,Michigan St,Alabama St,Z01,Z16,1,16,1.0
2001,137,1279,72,1233,70,N,0,2001_1279,2001_1233,Mississippi,Iona,Y03,Y14,3,14,1.0
2001,137,1314,70,1343,48,N,0,2001_1314,2001_1343,North Carolina,Princeton,Z02,Z15,2,15,1.0
2001,137,1323,83,1462,71,N,0,2001_1323,2001_1462,Notre Dame,Xavier,Y06,Y11,6,11,1.0
2001,137,1336,69,1344,59,N,0,2001_1336,2001_1344,Penn St,Providence,Z07,Z10,7,10,1.0
2001,137,1393,79,1218,69,N,0,2001_1393,2001_1218,Syracuse,Hawaii,Y05,Y12,5,12,1.0
2001,137,1396,79,1400,65,N,0,2001_1396,2001_1400,Temple,Texas,Z11,Z06,11,6,1.0
2001,138,1153,66,1245,43,N,0,2001_1153,2001_1245,Cincinnati,Kent,X05,X13,5,13,2.0
2001,138,1181,94,1281,81,N,0,2001_1181,2001_1281,Duke,Missouri,W01,W09,1,9,2.0
2001,138,1207,76,1214,57,N,0,2001_1207,2001_1214,Georgetown,Hampton,X10,X15,10,15,2.0
2001,138,1246,92,1234,79,N,0,2001_1246,2001_1234,Kentucky,Iowa,W02,W07,2,7,2.0
2001,138,1268,79,1209,60,N,0,2001_1268,2001_1209,Maryland,Georgia St,X03,X11,3,11,2.0
2001,138,1390,90,1386,83,N,0,2001_1390,2001_1386,Stanford,St Joseph's PA,X01,X09,1,9,2.0
2001,138,1417,75,1429,50,N,0,2001_1417,2001_1429,UCLA,Utah St,W04,W12,4,12,2.0
2001,138,1425,74,1130,71,N,0,2001_1425,2001_1130,USC,Boston College,W06,W03,6,3,2.0
2001,139,1112,73,1139,52,N,0,2001_1112,2001_1139,Arizona,Butler,Y02,Y10,2,10,2.0
2001,139,1211,85,1232,68,N,0,2001_1211,2001_1232,Gonzaga,Indiana St,Z12,Z13,12,13,2.0
2001,139,1228,79,1150,61,N,0,2001_1228,2001_1150,Illinois,Charlotte,Y01,Y09,1,9,2.0
2001,139,1242,87,1393,58,N,0,2001_1242,2001_1393,Kansas,Syracuse,Y04,Y05,4,5,2.0
2001,139,1277,81,1201,65,N,0,2001_1277,2001_1201,Michigan St,Fresno St,Z01,Z09,1,9,2.0
2001,139,1279,59,1323,56,N,0,2001_1279,2001_1323,Mississippi,Notre Dame,Y03,Y06,3,6,2.0
2001,139,1336,82,1314,74,N,0,2001_1336,2001_1314,Penn St,North Carolina,Z07,Z02,7,2,2.0
2001,139,1396,75,1196,54,N,0,2001_1396,2001_1196,Temple,Florida,Z11,Z03,11,3,2.0
2001,143,1181,76,1417,63,N,0,2001_1181,2001_1417,Duke,UCLA,W01,W04,1,4,3.0
2001,143,1268,76,1207,66,N,0,2001_1268,2001_1207,Maryland,Georgetown,X03,X10,3,10,3.0
2001,143,1390,78,1153,65,N,0,2001_1390,2001_1153,Stanford,Cincinnati,X01,X05,1,5,3.0
